2023-11-13 15:53:40-log: Cannot access game frame or container.
2023-11-13 15:53:40-debug: asset-db:require-engine-code (698ms)
2023-11-13 15:53:40-log: Cocos Creator v3.8.1
2023-11-13 15:53:40-debug: [Assets Memory track]: asset-db:worker-init: initEngine start:19.43MB, end 91.62MB, increase: 72.19MB
2023-11-13 15:53:40-debug: [Assets Memory track]: asset-db:worker-init: initPlugin start:91.62MB, end 97.22MB, increase: 5.60MB
2023-11-13 15:53:40-debug: [Assets Memory track]: asset-db-plugin-register: engine-extends start:94.04MB, end 97.22MB, increase: 3.18MB
2023-11-13 15:53:40-debug: [Assets Memory track]: asset-db-plugin-enable: project start:94.21MB, end 97.22MB, increase: 3.01MB
2023-11-13 15:53:40-debug: [Assets Memory track]: asset-db-plugin-register: programming start:92.27MB, end 93.99MB, increase: 1.73MB
2023-11-13 15:53:40-debug: asset-db:worker-init: initPlugin (160ms)
2023-11-13 15:53:40-debug: [Assets Memory track]: asset-db:worker-init start:19.43MB, end 97.28MB, increase: 77.85MB
2023-11-13 15:53:40-debug: Run asset db hook engine-extends:beforePreStart ...
2023-11-13 15:53:41-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/chunksbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/SpriteRenderer.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/SpriteSplash.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/TiledMap.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Toggle.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/ToggleContainer.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/VideoPlayer.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/WebView.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/Widget.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/ui/pageView.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/preintegrated-skin.pngbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_prefab/2d/ui/Canvas.prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/lut/original-color-grading.pngbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/preintegrated-skin.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/dependencies/textures/lut/original-color-grading.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: start asset-db(internal) with asset: 463
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Bold.fntbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-BoldItalic.fntbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Italic.fntbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_ui/atom.plistbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_ui/atom_new.plistbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: %cImport%c: /Applications/Cocos/Creator/3.8.1/CocosCreator.app/Contents/Resources/resources/3d/engine/editor/assets/default_fonts/builtin-bitmap/OpenSans-Regular.fntbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:53:52-debug: [Assets Memory track]: asset-db:worker-startup-database[internal] start:113.16MB, end 317.09MB, increase: 203.94MB
2023-11-13 15:53:52-debug: [Assets Memory track]: asset-db:worker-init: startup start:315.90MB, end 317.10MB, increase: 1.19MB
2023-11-13 15:53:52-debug: asset-db:worker-startup-database[internal] (11909ms)
2023-11-13 15:53:52-debug: asset-db:start-database (12245ms)
2023-11-13 15:53:52-debug: asset-db:ready (15012ms)
2023-11-13 15:53:52-debug: init worker message success
2023-11-13 15:53:53-debug: [Build Memory track]: builder:worker-init start:315.19MB, end 327.32MB, increase: 12.13MB
2023-11-13 15:53:53-debug: programming:execute-script (3ms)
2023-11-13 15:53:53-debug: builder:worker-init (232ms)
2023-11-13 15:53:54-debug: programming:execute-script (5ms)
2023-11-13 15:55:18-debug: refresh db internal success
2023-11-13 15:55:18-debug: refresh db assets success
2023-11-13 15:55:18-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-13 15:55:18-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-13 15:55:18-debug: asset-db:refresh-all-database (40ms)
2023-11-13 15:55:20-debug: refresh db internal success
2023-11-13 15:55:20-debug: refresh db assets success
2023-11-13 15:55:20-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-13 15:55:20-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-13 15:55:20-debug: asset-db:refresh-all-database (42ms)
2023-11-13 15:55:23-debug: refresh db internal success
2023-11-13 15:55:23-debug: refresh db assets success
2023-11-13 15:55:23-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-13 15:55:23-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-13 15:55:23-debug: asset-db:refresh-all-database (40ms)
2023-11-13 15:55:37-debug: refresh db internal success
2023-11-13 15:55:37-debug: refresh db assets success
2023-11-13 15:55:37-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-13 15:55:37-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-13 15:55:37-debug: asset-db:refresh-all-database (42ms)
2023-11-13 15:55:43-debug: refresh db internal success
2023-11-13 15:55:43-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/Scriptsbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:55:43-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/fontbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:55:43-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/Scenesbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:55:43-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/Animationbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:55:43-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/Prefabbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:55:43-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/resourcesbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:55:43-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/Scenes/scene.scenebackground: #aaff85; color: #000;color: #000;
2023-11-13 15:55:43-debug: refresh db assets success
2023-11-13 15:55:43-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-13 15:55:43-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-13 15:55:43-debug: asset-db:refresh-all-database (48ms)
2023-11-13 15:55:52-debug: start refresh asset from /Users/swl/Downloads/cocosPusher/assets/scene.scene...
2023-11-13 15:55:52-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/scene.scenebackground: #aaff85; color: #000;color: #000;
2023-11-13 15:55:52-debug: refresh asset /Users/swl/Downloads/cocosPusher/assets success
2023-11-13 15:56:00-debug: AssetDB.dataManaer is deprecated, Please use AssetDB.dataManager instead.
2023-11-13 15:56:00-debug: programming:execute-script (305ms)
2023-11-13 15:56:01-debug: start remove asset /Users/swl/Downloads/cocosPusher/assets/Scenes/scene.scene...
2023-11-13 15:56:01-debug: start refresh asset from /Users/swl/Downloads/cocosPusher/assets/Scenes/scene.scene...
2023-11-13 15:56:01-debug: %cDestroy%c: /Users/swl/Downloads/cocosPusher/assets/Scenes/scene.scenebackground: #ffb8b8; color: #000;color: #000;
2023-11-13 15:56:01-debug: refresh asset /Users/swl/Downloads/cocosPusher/assets/Scenes success
2023-11-13 15:56:01-debug: remove asset /Users/swl/Downloads/cocosPusher/assets/Scenes/scene.scene success
2023-11-13 15:56:02-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/Scenesbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:56:03-debug: start move asset from /Users/swl/Downloads/cocosPusher/assets/scene.scene -> /Users/swl/Downloads/cocosPusher/assets/Scenes/scene.scene...
2023-11-13 15:56:03-debug: start refresh asset from /Users/swl/Downloads/cocosPusher/assets/Scenes/scene.scene...
2023-11-13 15:56:03-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/Scenes/scene.scenebackground: #aaff85; color: #000;color: #000;
2023-11-13 15:56:03-debug: refresh asset /Users/swl/Downloads/cocosPusher/assets/Scenes success
2023-11-13 15:56:03-debug: move asset from /Users/swl/Downloads/cocosPusher/assets/scene.scene -> /Users/swl/Downloads/cocosPusher/assets/Scenes/scene.scene success
2023-11-13 15:56:03-debug: refresh asset /Users/swl/Downloads/cocosPusher success
2023-11-13 15:56:03-debug: start refresh asset from /Users/swl/Downloads/cocosPusher/assets...
2023-11-13 15:56:03-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/Scenesbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:56:07-debug: Query all assets info in project
2023-11-13 15:56:07-debug: init custom config: keepNodeUuid: false, useCache: true
2023-11-13 15:56:07-debug:   Number of all scenes: 1
2023-11-13 15:56:07-debug:   Number of all scripts: 1
2023-11-13 15:56:07-debug:   Number of other assets: 323
2023-11-13 15:56:07-debug: reload all scripts.
2023-11-13 15:56:07-debug: Set detail map pack:///resolution-detail-map.json: {}
2023-11-13 15:56:07-debug: /Users/swl/Downloads/cocosPusher/temp/programming/packer-driver/targets/editor/chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js resolved to /Users/swl/Downloads/cocosPusher/temp/programming/packer-driver/targets/editor/chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js is not in module cache!
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-box2d-wasm" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-box2d-wasm" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2023-11-13 15:56:07-debug: Invalidating 'pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js'
2023-11-13 15:56:07-debug: [[Executor]] Module "pack:///chunks/93/93ba276ea7b26ffcdc433fab14afc1ed6f05647b.js" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
2023-11-13 15:56:07-debug: /Users/swl/Downloads/cocosPusher/temp/programming/packer-driver/targets/editor/chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js resolved to /Users/swl/Downloads/cocosPusher/temp/programming/packer-driver/targets/editor/chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js is not in module cache!
2023-11-13 15:56:07-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2023-11-13 15:56:07-debug: /Users/swl/Downloads/cocosPusher/temp/programming/packer-driver/targets/editor/chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js resolved to /Users/swl/Downloads/cocosPusher/temp/programming/packer-driver/targets/editor/chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js is not in module cache!
2023-11-13 15:56:07-debug: [[Executor]] Module "pack:///chunks/f0/f0eb614dff6710c7d3e4255bd944130032704458.js" loaded.
2023-11-13 15:56:07-debug: [[Executor]] Module "pack:///chunks/6d/6d8fd2b0177941b032ddc0733af48a561fb60657.js" loaded.
2023-11-13 15:56:07-debug: Incremental keys: 
2023-11-13 15:56:07-debug: 查询 Asset Bundle start0%
2023-11-13 15:56:07-debug: [[Executor]] Register DebugViewRuntimeControl
2023-11-13 15:56:07-debug: // ---- build task 查询 Asset Bundle ----
2023-11-13 15:56:07-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,9361fd90-ba52-4f84-aa93-6e878fd576ca,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
2023-11-13 15:56:07-debug: // ---- build task 查询 Asset Bundle ---- (14ms)
2023-11-13 15:56:07-debug: run build task 查询 Asset Bundle success in 14 ms √5%
2023-11-13 15:56:07-debug: [Build Memory track]: 查询 Asset Bundle start:278.79MB, end 279.08MB, increase: 288.64KB
2023-11-13 15:56:07-debug: 查询 Asset Bundle start5%
2023-11-13 15:56:07-debug: // ---- build task 查询 Asset Bundle ----
2023-11-13 15:56:07-debug: run build task 查询 Asset Bundle success in 0 ms √10%
2023-11-13 15:56:07-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-13 15:56:07-debug: [Build Memory track]: 查询 Asset Bundle start:279.09MB, end 279.10MB, increase: 10.59KB
2023-11-13 15:56:07-debug: 整理部分构建选项内数据到 settings.json start10%
2023-11-13 15:56:07-debug: run build task 整理部分构建选项内数据到 settings.json success in 0 ms √12%
2023-11-13 15:56:07-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:279.11MB, end 279.12MB, increase: 10.24KB
2023-11-13 15:56:07-debug: // ---- build task 填充脚本数据到 settings.json ----
2023-11-13 15:56:07-debug: 填充脚本数据到 settings.json start12%
2023-11-13 15:56:07-debug: run build task 填充脚本数据到 settings.json success in 0 ms √13%
2023-11-13 15:56:07-debug: [Build Memory track]: 填充脚本数据到 settings.json start:279.12MB, end 279.13MB, increase: 9.75KB
2023-11-13 15:56:07-debug: 整理部分构建选项内数据到 settings.json start13%
2023-11-13 15:56:07-debug: // ---- build task 整理部分构建选项内数据到 settings.json ----
2023-11-13 15:56:07-debug: // ---- build task 整理部分构建选项内数据到 settings.json ---- (3ms)
2023-11-13 15:56:07-debug: run build task 整理部分构建选项内数据到 settings.json success in 3 ms √15%
2023-11-13 15:56:07-debug: [Build Memory track]: 整理部分构建选项内数据到 settings.json start:279.14MB, end 278.58MB, increase: -579.79KB
2023-11-13 15:56:09-debug: refresh db internal success
2023-11-13 15:56:09-debug: refresh db assets success
2023-11-13 15:56:09-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-13 15:56:09-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-13 15:56:09-debug: asset-db:refresh-all-database (42ms)
2023-11-13 15:56:56-debug: start refresh asset from /Users/swl/Downloads/cocosPusher/assets/pusher.glb...
2023-11-13 15:56:56-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/pusher.glbbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:56:56-warn: 未支持的 GLTF 扩展：KHR_materials_specular{asset(62cd5068-208f-481b-9258-688c9e44212a)}
2023-11-13 15:56:56-warn: 未支持的 GLTF 扩展：KHR_materials_ior{asset(62cd5068-208f-481b-9258-688c9e44212a)}
2023-11-13 15:56:56-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/pusher.glb@16249background: #aaff85; color: #000;color: #000;
2023-11-13 15:56:56-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/pusher.glb@81688background: #aaff85; color: #000;color: #000;
2023-11-13 15:56:56-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/pusher.glb@0b4a2background: #aaff85; color: #000;color: #000;
2023-11-13 15:56:56-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/pusher.glb@9cff2background: #aaff85; color: #000;color: #000;
2023-11-13 15:56:56-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/pusher.glb@e39f7background: #aaff85; color: #000;color: #000;
2023-11-13 15:56:56-debug: %cImport%c: /Users/swl/Downloads/cocosPusher/assets/pusher.glb@9aeecbackground: #aaff85; color: #000;color: #000;
2023-11-13 15:56:56-debug: refresh asset /Users/swl/Downloads/cocosPusher/assets success
2023-11-13 15:56:57-debug: refresh db internal success
2023-11-13 15:56:57-debug: refresh db assets success
2023-11-13 15:56:57-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-13 15:56:57-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-13 15:56:57-debug: asset-db:refresh-all-database (28ms)
2023-11-13 16:03:41-debug: refresh db internal success
2023-11-13 16:03:41-debug: refresh db assets success
2023-11-13 16:03:41-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-13 16:03:41-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-13 16:03:41-debug: asset-db:refresh-all-database (47ms)
2023-11-13 16:03:41-debug: asset-db:worker-effect-data-processing (1ms)
2023-11-13 16:03:41-debug: asset-db-hook-engine-extends-afterRefresh (1ms)
2023-11-13 16:10:46-debug: refresh db internal success
2023-11-13 16:10:46-debug: refresh db assets success
2023-11-13 16:10:46-debug: Run asset db hook engine-extends:afterRefresh ...
2023-11-13 16:10:46-debug: Run asset db hook engine-extends:afterRefresh success!
2023-11-13 16:10:46-debug: asset-db:refresh-all-database (50ms)
2023-11-13 16:10:46-debug: asset-db:worker-effect-data-processing (18ms)
2023-11-13 16:10:46-debug: asset-db-hook-engine-extends-afterRefresh (18ms)
